"x","y","topics","Freq","cluster"
"-0.06215328","0.007630448","177","0.6698616","1"
"0.03105766","-0.1155222","178","0.2233889","1"
"-0.08596341","0.00689654","179","0.424877","1"
"0.2100741","-0.02719988","180","0.1636709","1"
"-0.115884","-0.1112899","181","0.128254","1"
"-0.003186576","0.03608489","182","0.3473957","1"
"0.03762116","0.09189153","183","0.1693661","1"
"0.001412062","0.03431279","184","0.1289783","1"
"0.01323641","0.06001806","185","0.1704537","1"
"0.03146849","-0.08621976","186","0.2902407","1"
"0.008431984","-0.04999443","187","0.1788416","1"
"0.1533538","0.04370231","188","0.1613567","1"
"0.02198368","-0.1256032","189","0.1580002","1"
"0.07455226","0.09273421","190","0.2182157","1"
"-0.08213236","-0.118511","191","0.33171","1"
"-0.1340289","0.08953347","192","0.1657299","1"
"-0.04068368","-0.0854917","193","0.2098767","1"
"0.07186881","0.03592375","194","0.1346889","1"
"0.06853823","-0.02016579","195","0.1718593","1"
"0.1474731","0.05062267","196","0.194552","1"
"-0.1157518","0.006030212","197","0.1430399","1"
"-0.06811336","-0.1241296","198","0.1762081","1"
"0.08808023","0.001306417","199","0.1553982","1"
"-0.08699368","0.1000663","200","1.274606","1"
"-0.06173451","-0.05856937","201","0.1745319","1"
"0.04659257","-0.0416741","202","0.1936368","1"
"-0.08514032","-0.140629","203","0.159243","1"
"0.08730198","-0.04288277","204","0.4321867","1"
"-0.08170221","0.1182836","205","0.153464","1"
"0.1235289","-0.04063508","206","0.3402046","1"
"0.001896384","-0.07391175","207","0.1694882","1"
"0.09198614","0.03295197","208","0.1274521","1"
"0.01235302","-0.0848751","209","0.1275815","1"
"0.01737722","0.03581867","210","0.1790673","1"
"0.08851745","0.08716842","211","0.2050776","1"
"0.1254431","0.07057085","212","0.1933551","1"
"0.03823097","-0.03020505","213","0.2464833","1"
"-0.09186285","0.003046262","214","0.1441219","1"
"-0.14807","0.02697933","215","0.1572941","1"
"0.06058734","-0.05428289","216","0.4655858","1"
"0.07686131","0.06445617","217","0.1867055","1"
"0.1582079","0.0978907","218","0.1433026","1"
"0.05217933","-0.009105684","219","0.1460656","1"
"-0.07368881","0.05302202","220","0.5220634","1"
"-0.05050589","0.0496745","221","0.1963491","1"
"0.09396783","-0.08258829","222","0.8845007","1"
"-0.1466572","0.01211139","223","0.1448704","1"
"0.06690779","-0.07019103","224","0.1110037","1"
"-0.07591235","0.03835498","225","0.3221332","1"
"0.01832326","-0.1515702","226","0.2728098","1"
"0.03193109","0.08015343","227","0.184622","1"
"0.2221036","0.09233718","228","1.734956","1"
"0.08284416","-0.123771","229","0.1999646","1"
"0.1415079","0.05056424","230","0.2842281","1"
"0.01185588","-0.1063138","231","0.1730789","1"
"-0.08331502","-0.09092252","232","0.131828","1"
"0.09640514","0.0195777","233","0.1697526","1"
"-0.1228529","0.009980397","234","0.4438292","1"
"0.0800553","0.04437913","235","0.07636865","1"
"0.04557861","-0.119848","236","0.2225992","1"
"0.2403359","0.1100057","237","0.7854717","1"
"-0.04406483","0.03671794","238","0.1531567","1"
"-0.01219941","0.008638236","239","0.2281446","1"
"-0.03120165","-0.07522224","240","0.1507712","1"
"0.03445383","-0.01683733","241","0.266898","1"
"0.1492004","0.09926925","242","0.4325142","1"
"0.09114829","-0.02819799","243","0.1645857","1"
"-0.04015775","-0.02091839","244","0.2064671","1"
"-0.08969241","0.004129897","245","0.2931182","1"
"-0.05797821","0.05028263","246","0.3027458","1"
"-0.1190157","0.03125316","247","0.2529386","1"
"-0.06666379","0.04812986","248","0.1722071","1"
"0.0791434","-0.05965943","249","0.2401179","1"
"0.1032155","0.03335034","250","0.1355273","1"
"0.01778013","0.04137087","251","0.1536788","1"
"0.04939857","0.04656507","252","0.1975869","1"
"0.1651539","0.07488564","253","0.2159786","1"
"-0.1710732","0.04186939","254","0.18293","1"
"0.1412251","-0.06022058","255","0.1703288","1"
"-0.08792181","-0.07049162","256","0.2569572","1"
"0.08222896","-0.09275804","257","0.1414886","1"
"-0.07411364","-0.008782767","258","0.2183352","1"
"-0.08986623","0.154302","259","2.716164","1"
"-0.03418621","-0.1837677","260","0.1762377","1"
"0.1154178","-0.03822807","261","0.2731038","1"
"0.02955057","0.1563134","262","0.1714425","1"
"0.0001864728","0.06954134","263","0.2104931","1"
"0.04198373","-0.0987462","264","0.2196991","1"
"-0.04560605","-0.1854","265","0.1867154","1"
"-0.1038146","0.0211734","266","0.2153895","1"
"-0.0358132","-0.1654773","267","0.1650765","1"
"-0.01001901","-0.06610643","268","0.2204633","1"
"-0.09967744","-0.04817639","269","0.1856064","1"
"-0.09071065","0.1031502","270","0.3074344","1"
"0.09734288","0.05566342","271","0.249083","1"
"0.009364297","-0.03275098","272","0.1794193","1"
"0.0150582","-0.02702699","273","0.1901886","1"
"-0.103104","0.05341272","274","0.2492038","1"
"-0.08050607","0.02617207","275","0.3491462","1"
"0.09631561","-0.06548432","276","0.2062247","1"
"-0.02603786","-0.09925501","277","0.1375612","1"
"0.1420717","0.1178342","278","0.3464324","1"
"0.04126164","0.02733319","279","0.1244872","1"
"-0.0184953","-0.07875772","280","0.1899318","1"
"0.1022424","-0.08968779","281","0.1421835","1"
"0.1114196","0.06455967","282","0.3435143","1"
"0.05830902","0.0689067","283","0.1357978","1"
"0.02025714","-0.2297603","284","0.2241642","1"
"-0.186509","0.1015685","285","0.354137","1"
"0.0801922","-0.1429049","286","0.2177377","1"
"-0.003028811","0.04891368","287","0.3554844","1"
"0.03462979","0.04086683","288","0.1606499","1"
"0.007802308","-0.1048585","289","0.3199859","1"
"-0.01047218","-0.1600474","290","0.1679208","1"
"-0.03539486","0.03130518","291","0.2814902","1"
"-0.08775851","0.02230396","292","0.4098176","1"
"-0.1380599","0.1256658","293","0.2231499","1"
"-0.02841023","0.007472124","294","0.2938595","1"
"0.1162749","-0.04638448","295","0.1720208","1"
"-0.1304558","0.03317116","296","0.2273204","1"
"-0.03639436","0.09586367","297","0.564327","1"
"-0.02600133","0.03916935","298","0.131411","1"
"0.02718131","-0.04674512","299","0.1186588","1"
"-0.03029768","0.007119234","300","0.1172756","1"
"-0.05212677","0.06809513","301","0.1659786","1"
"0.01018415","-0.07945251","302","0.2190481","1"
"0.01492691","0.03285569","303","0.2485835","1"
"0.1723531","-0.01388519","304","0.1458747","1"
"0.06820414","-0.05110733","305","0.1711105","1"
"0.002031742","-0.04237581","306","0.176048","1"
"0.05486761","-0.0278237","307","0.1673293","1"
"-0.09860069","0.06986856","308","0.280099","1"
"0.05685613","0.007217142","309","0.120587","1"
"-0.03332193","0.02680649","310","0.2425162","1"
"0.03506308","0.06732242","311","0.1979853","1"
"0.03520985","0.09860479","312","0.1743538","1"
"0.03050725","0.00787529","313","0.2516639","1"
"-0.005225852","-0.008055718","314","0.2406638","1"
"0.001538744","0.08865032","315","0.1944527","1"
"0.1021843","-0.1031129","316","0.1739323","1"
"-0.0711869","0.03948991","317","0.1565265","1"
"-0.09948233","0.02548901","318","0.1929732","1"
"0.05675133","-0.1413013","319","0.1562023","1"
"-0.08728284","-0.04781026","320","0.1641806","1"
"-0.1403059","0.05643386","321","0.2828724","1"
"0.04722676","-0.03688471","322","0.1880535","1"
"0.04195555","0.08466619","323","0.42549","1"
"0.07138217","0.0440031","324","0.182974","1"
"-0.1999051","0.1405842","325","0.904375","1"
"0.03984926","-0.04336502","326","0.2502107","1"
"0.06053153","0.08765884","327","0.1896573","1"
"-0.1195267","0.04237052","328","0.1738814","1"
"-0.1113832","0.09072565","329","0.2589382","1"
"0.08136619","-0.06396366","330","0.2772359","1"
"-0.05908545","0.0422087","331","0.2198531","1"
"-0.02558693","0.04880318","332","0.5498572","1"
"-0.001659665","0.04776469","333","0.2106339","1"
"-0.06557042","-0.1149286","334","0.1140957","1"
"0.1095375","0.02469682","335","0.2486269","1"
"0.07324934","0.02891455","336","0.15811","1"
"0.03031913","-0.130639","337","0.2774486","1"
"-0.1420386","-0.01677457","338","0.1595566","1"
"-0.1275375","-0.04458801","339","0.2535244","1"
"0.1785966","0.09838623","340","0.2272178","1"
"-0.08646964","0.04230181","341","0.1613153","1"
"-0.07187209","0.09125652","342","0.1933542","1"
"0.01547544","-0.0625426","343","0.2467661","1"
"-0.0002750004","-0.00932088","344","0.2149605","1"
"-0.03759626","0.04989003","345","0.2922545","1"
"0.003585073","-0.1298231","346","0.1729296","1"
"0.05969121","0.03321408","347","0.1712247","1"
"-0.03559554","0.03540542","348","0.1717357","1"
"0.02303664","0.03079846","349","0.2033721","1"
"0.08685315","0.07731237","350","0.2383122","1"
"-0.0641289","-0.03707692","351","0.1463964","1"
"0.01997964","0.06272525","352","0.2409899","1"
"-0.02458041","0.06361271","353","0.2303545","1"
"-0.1102661","0.02720369","354","0.3171476","1"
"-0.15695","0.06547122","355","0.2899836","1"
"0.03344182","0.01197458","356","0.4993137","1"
"-0.0426652","-0.06119661","357","0.2074194","1"
"-0.04619134","-0.04005488","358","0.1987434","1"
"0.14139","-0.1552751","359","0.1669399","1"
"-0.1211409","-0.0118294","360","0.2169343","1"
"-0.04678034","-0.03290391","361","0.2309834","1"
"-0.1017157","-0.08324261","362","0.2532439","1"
"0.07265803","0.04320818","363","0.2229389","1"
"-0.08065631","0.03125916","364","0.2049137","1"
"-0.09838055","0.09915191","365","0.1837471","1"
"0.04489988","-0.0009368721","366","0.133088","1"
"-0.04716159","0.06612951","367","0.1337032","1"
"-0.1540485","-0.005726776","368","0.1792337","1"
"0.02842746","-0.09496273","369","0.1353729","1"
"0.1223467","0.09119372","370","0.2537709","1"
"-0.1026128","0.04879858","371","0.2564805","1"
"-0.1213006","0.09138661","372","0.226385","1"
"-0.02835509","-0.004129654","373","0.1888882","1"
"0.07752987","0.008538818","374","0.1920594","1"
"-0.146424","0.06795628","375","0.7037226","1"
"-0.06367085","-0.03622714","376","0.2458584","1"
"0.1832534","0.04377461","377","0.1897021","1"
"0.06722868","0.07225324","378","0.3979058","1"
"0.01091259","0.0958986","379","0.1673226","1"
"0.05339468","0.08763785","380","0.1704401","1"
"0.0173459","0.0417704","381","0.1235691","1"
"0.06466578","-0.1401988","382","0.2282226","1"
"0.09257015","0.09060523","383","0.2247486","1"
"-0.1205902","0.04186165","384","0.4319955","1"
"0.03309129","-0.002252564","385","0.184651","1"
"0.0904181","0.1133712","386","0.1689156","1"
"0.06002957","0.003826723","387","0.1551773","1"
"0.06888108","0.05085435","388","0.1557359","1"
"-0.06695629","-0.102068","389","0.1298414","1"
"-0.03974288","0.0127524","390","0.1548974","1"
"0.1687756","0.09697669","391","0.375965","1"
"-0.05647078","-0.07327708","392","0.1470336","1"
"0.03656427","0.03240241","393","0.2443108","1"
"-0.08392685","0.0680714","394","0.1440265","1"
"0.1644591","0.07180196","395","0.3731387","1"
"-0.06999901","-0.1573303","396","0.2809","1"
"-0.01306047","0.0294143","397","0.1402558","1"
"0.02274488","-0.04588748","398","0.1519649","1"
"0.1452678","0.0339459","399","0.237945","1"
"0.0008177346","0.03684238","400","0.008687893","1"
